ID,NAME,PositionMain,Position2,Position3,Position4,Position5,side,Position,height,dominanthand,offense,defense,power,stamina,speed,acceleration,reflexes,quickness,dribblingaccuracy,dribblingspeed,passaccuracy,passspeed,3paccuracy,3pspeed,shootccuracy,shootdistance,shoottechnique,freethrow,curve,dunk,jump,technique,mentality,aggressive,alignment,condition,oppositeaccuracy,oppositefrequency,specialabilitiy1,specialabilitiy2,specialabilitiy3,specialabilitiy4,specialabilitiy5,specialabilitiy6,specialabilitiy7,specialabilitiy8,specialabilitiy9,specialabilitiy10,specialabilitiy11,specialabilitiy12,specialabilitiy13,specialabilitiy14,specialabilitiy15,specialabilitiy16,specialabilitiy17,specialabilitiy18,specialabilitiy19,specialabilitiy20,specialabilitiy22
1767,ゴミ,CF,,,,,右,B,184,右,76,66,84,70,85,71,71,68,73,84,69,69,65,65,76,84,79,71,66,79,82,65,65,82,65,4,5,5,〇,,,,,,,,〇,,〇,,〇,,,,,,,,
1768,D・J・キャンベル,CF,ST,SMF,,,右,B,178,右,77,66,73,74,86,84,75,78,72,82,65,65,65,70,76,73,79,71,66,69,81,68,67,78,65,4,5,5,〇,,,,,,,,,,,,,,,,,,,,
1769,メフメト・トプズ,CMF,SMF,DMF,SB,,両,B,180,左,73,71,71,80,77,78,70,84,78,82,72,65,72,74,70,73,72,76,75,66,70,76,69,76,65,4,5,4,,,,,,,,,,,,,,,,,,,,,
1770,サプナル,SB,CB,,,,利,C,187,右,73,72,75,75,84,75,73,73,72,82,73,71,68,70,73,81,71,73,70,71,69,71,66,73,76,4,5,5,,,,,,,,,,,,,,,,,,,,,
1771,モアシル,DMF,WB,SB,,,両,B,184,左,71,73,75,74,84,75,70,73,70,80,70,71,71,73,71,77,72,71,70,72,72,68,79,75,73,5,5,5,,,,,,,,,,,,,,,,,,,,,
1772,ママドゥ・サコー,CB,SB,,,,右,B,187,右,68,77,75,73,75,82,71,77,72,79,70,69,72,70,65,74,65,71,71,74,83,72,77,70,79,5,4,4,,,,,,,,,,,,,,,,,,,,,
1773,ガブリエル・メンデス,SMF,CF,ST,WG,OMF,左,C,170,左,74,70,68,73,76,78,75,82,74,77,73,69,75,72,79,68,74,77,76,68,74,74,65,76,68,4,4,4,,,,,,,,,,,,,,,,,,,,,
1774,アナニーゼ,OMF,SMF,,,,逆,B,170,右,72,67,68,72,76,79,69,86,83,77,81,73,75,71,73,68,71,75,77,68,69,82,69,73,65,3,5,5,,〇,,,,,,,,,,,,,,〇,,,,,
1775,マルセロ・ディアス,SB,WB,,,,両,B,168,右,71,72,68,82,79,83,69,80,73,76,73,69,75,76,73,68,71,77,76,69,73,71,72,72,72,5,5,5,,,,,,,,,,,,〇,,,,,,,,,
1776,ルーク・ムーア,CF,WG,SMF,,,逆,B,180,左,79,65,71,71,85,82,81,79,69,75,67,73,66,67,80,71,77,71,68,71,83,72,67,76,65,5,4,4,,,,,,,,〇,,,,,,,,,,,,,
1777,エンドゥ,DMF,CMF,SB,CB,,両,B,190,右,69,75,81,74,78,71,74,68,67,75,71,70,73,70,75,88,70,83,73,71,79,67,74,72,68,4,4,4,,,,,,,,,,,〇,,,,,,,,,,
1778,イグナシオ・トーレス,DMF,CF,SMF,WB,,右,B,176,右,71,72,70,76,74,74,75,75,72,74,75,71,74,72,74,74,75,70,72,73,76,72,73,70,76,4,5,5,,,,,,,,,,,,,,,,,,,,,
1779,ランナ,SB,CB,,,,左,B,178,左,69,78,71,77,71,75,78,69,66,74,70,80,77,72,69,72,67,74,76,69,74,68,76,73,87,7,4,4,,,,,,,,,,,,,,,,,,,,,
1780,カルボ,SB,WB,,,,両,B,176,右,73,74,71,79,79,79,75,74,70,73,69,71,75,71,72,74,72,70,71,69,79,69,74,73,73,5,6,6,,,,,,,,,,,,〇,,,,,,,,,
1781,クレマン,DMF,CMF,,,,,B,174,右,67,77,72,87,69,75,76,77,66,73,67,66,68,72,71,77,69,82,79,73,77,67,82,70,77,7,4,4,,,,,,,,,,,,,,,,,,,,,
1782,ゴナロン,DMF,CMF,CB,,,右,B,187,右,71,73,77,77,74,71,79,69,73,73,78,73,76,70,74,76,72,74,73,75,75,65,75,71,71,4,5,5,,,,,,,,,,,,,,,,,,,,,
1783,メデル,CMF,SMF,DMF,SB,CB,左,A,172,左,69,78,73,87,71,73,86,78,71,71,72,75,72,73,69,69,67,71,71,71,75,73,74,67,82,5,5,5,,,,,,,,,,,,,,,,,☆,☆,,,
1784,ベガ,CB,SB,,,,左,B,176,左,67,83,75,79,69,71,85,70,71,70,73,77,74,76,68,73,67,69,68,77,77,68,85,65,77,6,5,5,,,,,,,,,,,,,,,,,,,〇,〇,
1785,ファビアン・カバジェロ,CF,,,,,,B,187,右,78,65,80,70,68,70,75,69,70,70,72,70,69,70,80,77,76,68,71,80,76,73,77,84,71,5,5,5,,,〇,,,,,,〇,,,,,〇,,,,,,,
1786,ドゥシェル,DMF,,,,,,B,174,右,71,78,78,86,69,72,78,75,68,70,73,79,69,72,73,82,71,66,65,73,75,67,73,72,73,6,4,4,,,,,,,,,,,,,,,,,☆,☆,,,
1787,アンドレヂーニョ,OMF,SMF,,,,両,B,178,右,76,66,71,71,77,79,70,79,77,83,73,76,73,69,73,72,74,74,75,65,68,75,70,76,68,4,5,5,,,,,,,,,,,,,,,,,,,,,
1788,アンドレヂーニョ,OMF,SMF,,,,逆,B,178,右,76,66,71,71,77,79,70,79,77,83,73,76,73,69,73,72,74,74,75,65,68,75,70,76,68,4,5,5,,,,,,,,,,,,,,,,,,,,,
1789,ベディモ・エンサメ,SB,SMF,WB,,,両,B,180,右,72,72,73,78,83,78,70,75,73,80,70,71,72,74,69,77,70,73,74,69,71,74,69,73,69,6,4,4,,,,,,,,,,,,〇,,,,,,,,,
1790,ジェアン・ラファエウ,OMF,SMF,WB,,,両,B,170,右,73,70,68,76,80,80,71,79,73,79,76,73,73,73,73,68,71,74,73,68,81,74,69,74,68,4,5,5,,,,,,,,,,,,,,,,,,,,,
1791,ミゲル・A・トーレス,ST,WG,OMF,SMF,WB,逆,C,172,右,75,71,69,78,75,77,71,76,73,79,70,72,71,74,74,70,74,71,73,71,75,72,75,74,72,5,5,5,,,,,,,,,,,,,,,,,,,,,
1792,ディエゴ・トーレス,ST,SMF,,,,両,C,171,右,76,69,68,75,75,76,80,79,76,78,73,71,72,73,75,68,76,71,70,69,74,74,72,76,68,4,5,5,,,,,,,,,,,,,,,,,,,,,
1793,ヴィターレ,SB,WB,CB,,,両,B,180,右,71,73,73,79,75,73,72,74,73,78,70,76,76,77,69,73,69,75,77,72,73,69,73,69,73,5,4,4,,,,,,,,,,,,,,,,,,,,,
1794,マティアス・ルビオ,CF,,,,,右,C,179,右,74,67,73,74,74,74,78,73,75,78,72,71,70,69,81,74,80,73,72,73,72,72,69,73,68,3,6,5,,,,,,,〇,,,,,,,,,,,,,,
1795,エンビア,CMF,OMF,SMF,SB,CB,右,B,189,右,73,74,81,76,82,80,69,72,69,77,71,69,70,67,74,88,74,73,72,67,75,74,67,71,65,4,5,5,,,,,,,,,,,〇,,,,,,,,,,〇
1796,フィリポ・アントネッリ,OMF,SMF,,,,左,B,170,左,72,70,68,80,75,78,74,79,73,77,76,75,72,72,73,69,74,70,72,69,75,73,72,72,71,5,5,5,,,,,,,,,,,,,,,,,,,,,
1797,アニタ,SMF,WG,CMF,SB,,両,B,166,右,70,71,68,81,85,84,71,83,73,77,74,72,74,74,72,69,71,71,73,65,70,77,66,73,70,4,6,5,,,,,,,,,,,,,,,,,,,,,
1798,スウェルツ,SB,SMF,CMF,DMF,CB,両,B,179,右,69,73,74,82,71,74,75,74,69,76,67,69,72,74,71,75,70,73,71,75,84,69,77,70,77,5,4,5,,,,,,,,,,,,,,,,,,,,,
1799,アリエル・ボガド,CF,ST,,,,左,B,170,左,76,66,74,73,73,75,80,79,70,76,68,73,68,68,77,74,80,70,69,72,77,73,72,78,65,4,4,4,,,,,,,,,,,,,,,,,,,,,
1800,ビクトール・サンチェス,CMF,OMF,SMF,DMF,SB,左,C,174,左,73,72,72,74,73,72,74,75,73,76,75,74,75,72,72,69,73,73,74,73,75,73,74,72,79,4,6,6,,,,,,,,,,,,,,,,,,,,,
1801,ザウリ,SB,SMF,WB,DMF,CB,利,B,178,左,73,76,73,74,75,71,75,74,73,76,75,76,75,74,70,74,67,74,73,69,70,74,73,70,76,6,5,5,,,,,,,,,,,,,,,,,,,,,
1802,デルポルテ,SMF,,,,,両,B,178,右,75,70,71,76,76,72,68,75,73,76,73,72,78,74,74,73,73,76,75,69,68,73,72,76,72,3,4,4,,,〇,,,,,,,,,,,,,,,,,,
1803,ゾンネフェルト,SMF,CMF,WB,DMF,SB,利,C,180,右,71,72,73,77,75,74,70,76,72,75,74,73,74,74,69,85,70,76,77,69,74,71,73,69,71,5,6,6,,,,,,,,,,,,,,,,,,,,,
1804,ブランダン,SB,SMF,CMF,WB,,利,B,183,右,72,72,74,83,72,74,70,72,72,75,72,73,74,77,72,76,70,74,75,72,71,72,70,70,76,5,4,4,,,,,,,,,,,,,,,,,,,,,
1805,ディエゴ・マルティネス,SB,SMF,WB,DMF,CB,両,B,184,右,72,74,77,72,76,72,71,68,72,75,74,79,80,77,72,78,70,69,73,73,69,70,73,70,74,6,5,5,,,,,,,,,,,,,,,,,,,,,
1806,エバンクス・ブレイク,CF,,,,,,A,178,右,76,66,80,71,79,81,74,73,71,74,68,66,65,65,80,77,80,71,68,72,86,69,71,75,72,4,5,5,,,,,,,,,〇,,,,,,,,,,,,
1807,チリッロ,CB,SB,,,,右,C,187,右,66,81,80,76,73,71,78,73,70,74,70,75,66,75,69,81,71,68,68,79,74,67,83,65,76,5,4,5,,,,,,,,,,,,,,,,,〇,〇,〇,,
1808,ガッツィ,CMF,SMF,DMF,,,逆,B,179,右,70,75,75,81,71,73,79,74,72,73,78,76,74,70,70,70,70,68,73,73,75,73,79,68,76,5,4,4,,,,,,,,,,,,,,,,,,,,,
1809,アライクシス・ロマン,CMF,DMF,CB,,,右,B,180,右,70,75,75,72,69,69,82,77,67,72,79,71,78,74,69,75,71,75,75,77,74,76,74,69,73,5,6,6,,,,,,,,,,,,,,,,,,,,,
1810,コンパン,CF,,,,,,B,182,右,81,65,71,76,74,79,81,73,74,72,77,76,69,66,80,70,78,67,73,68,69,73,74,72,72,5,6,5,,,,,,,〇,,,,,,,,,,,,,,
1811,ホーフケンス,CB,SB,,,,右,B,185,右,67,79,79,75,71,69,81,68,67,70,71,73,71,75,69,77,67,71,71,80,76,72,83,68,81,6,5,5,,,,,,,,,,,,,,,,,,〇,〇,〇,
1812,ウィリアン・マシャド,CB,,,,,左,B,189,左,67,82,79,75,68,68,80,68,69,69,74,73,72,70,71,81,69,67,67,79,82,68,83,69,79,6,5,5,,,,,,,,,,,,,,,,,,〇,〇,〇,〇
1813,ファニート,CB,,,,,左,A,182,左,69,84,77,78,72,70,76,74,68,68,72,74,70,69,70,72,70,68,67,82,86,65,82,65,81,5,5,5,,,,,,,,,,,,,,,,,,,〇,〇,
1814,ポンセ,CB,SB,SW,,,左,B,180,左,66,82,74,72,73,74,78,74,70,68,74,70,77,72,70,74,67,73,72,78,77,72,83,65,76,5,5,5,,,,,,,,,,,,,,,,,,,,,
1815,フェデリコ・ファシオ,CB,DMF,,,,,B,195,右,68,79,87,76,73,69,76,67,70,67,75,75,72,73,70,79,71,73,65,81,75,72,78,67,73,4,3,3,,,,,,,,,,,,,,,,,,,,,〇
1816,エメルソン・アクーニャ,WG,SMF,,,,両,B,168,右,76,66,68,71,81,85,70,84,76,89,70,69,73,73,75,68,73,73,72,65,70,73,72,78,69,5,4,4,〇,,,,,,,,,,,〇,,,,,,,,,
1817,トルジェ,SMF,CF,ST,,,両,B,169,右,73,70,69,75,77,83,75,78,73,83,69,65,70,67,73,73,75,75,73,69,78,69,71,76,69,4,5,5,,,,,,,,,,,,,,,,,,,,,
1818,オスカル・エミリオ・ロハス,ST,WG,SMF,,,両,B,172,右,74,67,69,72,80,81,70,78,74,82,71,71,73,72,75,71,77,69,68,70,75,73,71,74,71,5,5,5,,,,,,,,,,,,,,,,,,,,,
1819,レオナルド・ジェスス,SB,SMF,WB,,,左,B,171,左,73,72,70,77,81,79,69,78,73,81,73,71,73,75,71,74,71,72,72,68,75,71,69,73,70,4,4,4,,,,,,,,,,,,〇,,,,,,,,,
1820,レオナルド・ジェスス,SB,SMF,WB,,,利,C,171,右,73,72,70,77,81,79,69,78,73,81,73,71,73,75,71,74,71,72,72,68,75,71,69,73,70,4,4,4,,,,,,,,,,,,〇,,,,,,,,,
1821,ケコ,SMF,WG,,,,両,B,173,右,71,71,69,76,77,82,75,83,78,81,75,69,72,70,73,68,73,73,73,65,69,71,72,73,72,4,5,5,,,,,,,,,,,,,,,,,,,,,
1822,ネイ・カルドーソ,SB,SMF,WB,,,左,B,175,左,73,71,70,84,81,82,70,78,73,80,70,71,73,75,70,71,70,68,73,68,73,72,67,79,68,5,5,5,,,,,,,,,,,,〇,,,,,,,,,
1823,ネイ・カルドーソ,SB,SMF,WB,,,両,B,175,右,73,71,70,84,81,82,70,78,73,80,70,71,73,75,70,71,70,68,73,68,73,72,67,79,68,5,5,5,,,,,,,,,,,,〇,,,,,,,,,
1824,スコット・シンクレア,ST,WG,SMF,,,逆,B,175,右,75,66,69,72,83,81,71,83,81,79,69,68,69,73,76,71,73,71,71,68,74,74,65,79,68,3,5,5,,〇,,,,,,,,,,,,,,,,,,,
1825,マヌエル・パブロ,SB,,,,,両,B,176,右,72,77,71,81,75,75,75,74,70,77,70,75,71,67,67,70,70,66,70,72,73,69,82,72,82,5,5,5,,,,,,,,,,,,〇,,,,,,,,,
1826,ルムブ,SB,SMF,WB,,,両,B,180,右,72,72,72,79,75,75,71,75,73,77,72,71,76,76,71,74,71,75,75,68,69,72,69,73,76,4,3,3,,,,,,,,,,,,〇,,,,,,,,,
1827,レオネル・メナ,SMF,WB,SB,,,左,B,179,左,72,72,72,72,75,75,70,75,72,76,70,73,77,80,72,75,71,75,75,70,73,72,72,70,72,4,5,5,,,,,,,,,,,,,,,,,,,,,
1828,ベーニシュ,SB,SMF,,,,利,B,191,右,72,71,82,82,76,72,71,68,70,76,73,73,74,79,69,86,70,70,68,71,69,72,65,73,72,4,4,5,,,,,,,,,,,,〇,,,,,,,,,
1829,ラドゥ,SB,CB,,,,利,B,183,右,70,76,75,76,76,77,81,73,69,74,71,75,74,73,71,76,70,68,70,73,77,69,72,69,73,5,4,4,,,,,,,,,,,,,,,,,,,,,〇
1830,ドミンゴ・シスマ,SB,,,,,利,B,184,右,72,72,73,78,75,73,71,73,71,74,73,75,79,72,71,71,67,82,80,71,72,69,72,71,70,5,4,4,,,,,,,,,,,,〇,,,,,,,,,
1831,オスバルド・マルティネス,OMF,ST,SMF,,,利,B,167,左,74,69,68,73,71,77,74,84,77,74,77,71,73,72,76,68,73,77,80,65,71,79,67,73,71,4,5,5,,,,,,,,,,,,,,,,,,,,,
1832,イバン・ペレス,OMF,CF,ST,,,,B,171,右,75,66,69,76,75,77,72,79,75,74,74,71,71,69,79,71,75,83,79,69,69,71,72,73,65,3,5,5,,,,,,,,,,,,,,,,,,,,,
1833,ボウディアンスキー,CMF,DMF,,,,右,B,175,右,72,72,73,80,71,72,72,75,73,73,81,73,78,70,72,74,72,76,77,66,70,77,70,72,69,5,5,5,,,,,,,,,,,,,,,,〇,,,,,
1834,シヴァコフ,CMF,OMF,,,,,B,187,右,72,72,72,71,76,73,75,74,73,73,77,76,73,72,73,74,72,73,73,71,69,70,78,73,72,4,5,5,,,,,,,,,,,,,,,,,,,,,
1835,プラヌス,CB,,,,,右,B,183,右,65,85,77,75,74,71,84,73,69,72,68,71,69,67,72,73,72,75,72,75,78,70,76,65,81,5,5,5,,,,,,,,,,,,,,,,,,〇,〇,〇,
1836,アイルトン・サントス,DMF,,,,,左,B,180,左,69,73,75,80,74,74,80,72,76,72,80,76,76,73,71,75,67,68,67,70,77,75,69,70,69,3,5,5,,,,,,,,,,,,,,,,,,,,,
1837,カネイラ,SB,WB,CB,,,左,B,178,左,69,80,73,79,72,72,75,71,70,72,72,72,73,73,70,77,73,76,73,73,73,70,75,69,76,6,5,5,,,,,,,,,,,,,,,,,,,,,
1838,キース・アンドリュース,CMF,,,,,,B,183,右,72,72,75,78,71,72,69,70,74,72,79,79,72,70,72,75,73,74,74,73,71,73,73,75,73,5,5,5,,,,,,,,,,,,,,,,,,,,,
1839,モーリス・エドゥ,DMF,OMF,CMF,CB,,右,C,183,右,68,75,77,76,73,79,88,72,69,71,74,74,70,69,71,79,70,73,68,71,81,72,69,69,73,4,5,5,,,,,,,,,,,,,,,,,,,,,〇
1840,ハージョ,DMF,,,,,,B,173,右,70,77,70,71,69,73,87,77,69,70,73,73,72,70,73,74,69,75,74,77,70,80,77,67,77,5,6,5,,,,,,,,,,,,,,,〇,,,,,,
1841,カドゥ,OMF,ST,SMF,,,左,B,177,左,74,67,71,72,73,74,71,75,75,70,78,74,77,73,75,73,73,82,83,67,68,81,67,72,65,4,5,5,,,,,,,,,,,,,,,,,,,,,
1842,クロルドルップ,CB,SB,SW,,,両,B,194,右,66,85,87,75,71,69,81,67,69,67,70,76,74,75,67,81,66,67,67,83,77,65,79,67,79,6,5,5,,,,,,,,,,,,,,,,,〇,〇,〇,〇,
1843,カイトリー,SMF,,,,,両,B,175,左,72,68,70,75,85,85,73,85,78,83,67,66,66,66,75,72,75,71,71,65,68,77,65,78,72,4,5,5,,,,,,,,,,,,,,,,,,,,,
1844,サルビオ,CF,ST,WG,SMF,,右,C,173,右,73,67,71,72,76,78,76,82,76,82,72,69,68,67,80,73,78,71,68,67,73,75,67,78,65,4,5,5,,,,,,,〇,,,,,,,,,,,,,,
1845,ドロゲト,SB,WG,OMF,SMF,CMF,利,B,172,右,74,71,69,82,76,80,74,79,73,78,71,67,73,70,73,72,73,74,73,69,74,73,70,77,65,5,4,4,,,,,,,,,,,,,,,,,,,,,
1846,シルヴァン・マルヴォー,SMF,WG,OMF,,,利,B,172,右,74,69,69,75,82,78,69,79,73,78,69,69,74,74,72,70,73,82,81,65,70,71,69,76,73,4,4,4,,,,,,,,,,,,,,,,,,,,,
1847,マリク・ファティ,SB,SMF,CB,,,右,B,185,右,72,77,73,86,75,76,75,73,73,77,70,71,72,71,68,74,70,75,73,71,72,73,72,73,68,5,4,5,,,,,,,,,,,,,,,,,,,,,
1848,フアン・ゲロン,SB,SMF,WB,,,利,B,183,右,73,72,75,75,75,73,70,71,72,76,68,72,77,81,70,76,68,75,78,72,73,69,71,71,71,5,4,4,,,,,,,,,,,,〇,,,,,,,,,
1849,アルド・パニアグア,SMF,CMF,SB,,,左,B,182,左,71,72,74,74,72,70,69,71,67,75,75,77,72,75,77,76,75,72,73,72,77,69,79,74,76,5,5,5,,,,,,,,,,,,,,〇,,,,,,,
1850,アルドレテ,SB,SMF,WB,,,両,B,177,左,71,73,69,87,75,75,71,75,73,75,73,69,77,75,72,69,69,74,76,69,73,73,69,72,77,4,5,5,,,,,,,,,,,,〇,,,,,,,,,
1851,レオ・リマ,CMF,ST,OMF,SMF,,左,B,185,左,74,71,75,75,73,73,71,73,77,74,74,75,71,73,74,83,73,74,73,69,74,79,66,73,65,4,5,5,,,,,,,,,,,,,,,,,,,,,
1852,デイヴィッド・マーフィー,SB,,,,,利,C,186,右,71,72,75,76,75,74,74,71,67,74,70,74,71,76,70,80,70,76,75,72,71,71,74,72,72,5,4,4,,,,,,,,,,,,〇,,,,,,,,,
1853,ウィルシャー,SMF,OMF,CMF,,,右,B,170,右,71,69,69,71,75,81,71,84,79,74,75,69,73,70,71,70,72,75,77,69,70,90,66,73,70,4,5,4,,,,,,,,,,,,,,,〇,,,,,,
1854,ディエゴ・デ・ラ・トーレ,OMF,,,,,,B,179,左,74,69,71,72,71,71,71,75,80,74,80,74,74,69,77,72,73,74,73,70,68,82,72,73,73,4,5,5,,,,,,,,,,,,,,,,〇,,,,,
1855,ルート・フォルメル,DMF,SMF,CMF,,,逆,B,178,右,70,73,74,85,71,71,75,71,70,73,75,82,77,81,71,75,72,71,71,71,70,72,69,70,73,4,5,5,,,,,,,,,,,,,,,,,,,,,
1856,グラディト,DMF,CMF,,,,左,B,179,左,72,73,71,77,69,72,76,76,73,72,82,70,76,70,73,70,70,75,74,67,72,76,76,69,81,5,5,5,,,,,,,,,,,,,,,,,,,,,
1857,エステバン・パレデス,CF,ST,OMF,,,右,B,176,右,78,66,74,72,70,71,78,73,71,72,73,74,72,73,82,76,82,69,68,72,71,75,69,78,65,4,4,4,,,〇,,,,,,,,,,,,,,,,,,
1858,マルティン・オルソン,SB,SMF,,,,利,B,170,右,72,71,72,77,85,85,74,78,72,71,67,65,72,76,72,69,73,75,75,69,77,68,65,78,70,4,4,4,,,,,,,,,,,,〇,,,,,,,,,
1859,アムディ・ファイェ,DMF,SMF,CMF,,,左,B,184,左,69,75,78,84,71,70,78,72,70,70,73,81,71,73,71,73,72,73,69,73,75,69,74,69,77,5,5,5,,,,,,,,,,,,,,,,,,,,,
1860,ギョクハン・ザン,CB,,,,,右,B,192,右,66,82,85,73,68,68,75,67,66,69,72,74,72,74,68,77,71,74,68,83,80,68,83,68,76,4,4,4,,,,,,,,,,,,,,,,,〇,,,,
1861,ディエゴ・ルガーノ,CB,SW,,,,左,B,188,左,66,87,84,73,70,68,85,69,66,68,66,70,65,65,67,87,67,71,71,84,86,65,87,65,79,4,5,5,,,,,,,,,,,,,,,,,〇,〇,〇,〇,
1862,アルヴァロ・ルイス,CB,,,,,左,B,183,左,68,82,80,80,84,75,74,75,65,67,68,74,71,67,70,75,73,67,65,82,86,67,70,68,73,6,5,5,,,,,,,,,,,,,,,,,〇,,,,
1863,アンドレ・ディアス,CB,SW,,,,,B,184,右,66,81,79,76,72,71,82,69,67,67,70,69,70,71,69,77,70,72,70,81,77,69,86,67,81,6,5,5,,,,,,,,,,,,,,,,,,〇,〇,〇,
1864,エドガー・アルバレス,SMF,ST,WG,CMF,SB,利,C,171,左,75,71,69,75,91,91,69,91,70,91,68,70,68,71,66,72,68,65,70,70,75,68,68,72,69,4,5,5,〇,,,,,,,,,,,,,,,,,,,,
1865,ムニアイン,ST,WG,SMF,,,両,B,167,左,71,68,69,71,77,83,74,87,84,86,72,69,72,68,73,68,71,69,71,65,69,77,65,86,65,3,5,5,〇,,☆,,,,,☆,,,,,,,,,,,,,
1866,アルバロ・フェルナンデス,SMF,CMF,DMF,,,右,B,185,右,73,71,75,72,82,79,70,74,72,82,73,70,72,77,72,76,70,69,68,71,70,72,74,72,73,4,5,5,,,,,,,,,,,,,,,,,,,,,
1867,バカル,WG,CF,ST,,,両,C,171,右,73,70,71,71,83,88,79,86,75,82,68,68,66,73,70,68,71,73,73,65,69,73,70,72,70,3,5,5,,,,,,,,,,,,,,,,,,,,,
1868,ケヴィン・アナン,SMF,CMF,DMF,,,利,B,189,右,72,72,81,74,82,72,75,70,72,79,74,65,72,74,69,78,68,70,71,67,75,72,77,73,72,5,5,5,,,,,,,,,,,,,,,,,,,,,
1869,セーベ,SB,WB,DMF,CB,,右,B,180,右,69,75,77,89,77,69,74,69,67,78,73,70,71,71,71,69,66,68,69,74,75,65,88,72,83,6,6,6,,,,,,,,,,,,,,,,,,,,,
1870,カネージャ,SB,,,,,両,B,180,右,71,73,73,75,85,80,73,74,73,78,71,72,73,79,68,74,71,72,73,66,71,70,69,70,68,6,5,5,,,,,,,,,,,,〇,,,,,,,,,
1871,フェルネ・スノイル,SB,WG,OMF,SMF,CMF,左,B,172,左,73,71,73,77,79,73,71,78,73,77,72,72,76,72,70,72,71,75,74,71,81,73,68,73,65,4,4,4,,,,,,,,,,,,,,,,,,,,,
1872,アルバロ・ペレイラ,SB,SMF,WB,,,利,B,180,右,73,71,75,74,81,76,70,74,72,77,69,71,73,75,72,75,72,76,74,68,75,72,67,73,70,4,3,2,,,,,,,,,,,,〇,,,,,,,,,
1873,ティム・コルネリッセ,SB,CB,,,,両,B,185,右,69,76,75,79,75,74,75,70,70,76,72,72,72,75,67,77,67,75,75,72,72,68,77,71,74,6,6,6,,,,,,,,,,,,,,,,,,,,,
1874,カルメロ,OMF,ST,SMF,,,両,B,180,右,74,69,73,74,75,77,73,75,80,75,80,74,73,70,74,69,73,74,73,68,69,75,71,73,65,4,5,5,,,,,,,,,,,,,,,,,,,,,
1875,ルイス・トルヒージョ,SMF,WB,SB,,,利,B,174,右,71,71,69,71,72,77,69,77,72,75,78,73,78,75,71,76,73,76,83,65,68,73,69,74,72,3,4,4,,,,,,,,,,,,,,,,,,,,,
1876,マルセロ・マットス,DMF,CMF,SW,,,,B,179,右,68,77,77,83,73,71,76,74,72,74,80,70,73,66,70,79,67,70,71,75,79,74,74,67,72,5,5,5,,,,,,,,,,,,,,,,,,,,,〇
1877,マイタ,CF,ST,,,,左,A,175,左,75,69,70,77,78,77,75,79,73,74,72,73,69,69,74,69,74,69,71,70,77,72,72,74,73,5,5,5,,,,,,,,,,,,,,,,,,,,,
1878,ジョセフ・デ・ソウザ,DMF,,,,,,B,188,右,71,74,76,74,75,70,78,69,71,74,77,76,78,74,71,80,69,73,69,72,72,73,70,71,68,3,5,5,,,,,,,,,,,,,,,,,,,,,
1879,オフェルトーム,ST,WG,OMF,,,両,C,177,右,80,68,70,71,77,79,74,76,73,74,71,68,74,73,79,70,76,76,80,65,68,72,65,76,74,4,6,5,,,,,,,〇,,,,,,,,,,,,,,
1880,オレゲール,CB,SB,,,,逆,B,187,右,67,83,79,77,80,77,84,69,68,73,71,77,67,74,69,72,65,69,69,72,82,68,72,65,77,7,4,4,,,,,,,,,,,,,,,,,,〇,〇,〇,
1881,パレデス,SB,CB,,,,利,B,175,右,72,76,73,80,73,72,71,74,67,73,74,74,81,79,68,73,70,70,70,73,78,69,73,71,73,5,4,3,,,,,,,,,,,,,,,,,,,,,
1882,マノエル・モライス,OMF,ST,,,,,C,170,右,76,66,69,75,74,79,71,80,78,73,81,70,74,66,75,69,75,76,77,66,73,82,65,73,65,4,5,5,,,,,,,,,,,,,,,,〇,,,,,
1883,ヴコイェヴィッチ,CMF,SMF,DMF,SB,,左,B,184,左,67,77,78,90,69,71,76,68,66,72,69,73,68,74,71,85,72,72,70,71,75,68,79,67,81,7,4,4,,,,,,,,,,,,,,,,,,,〇,〇,〇
1884,フラール,CB,,,,,,B,190,右,67,83,86,71,71,72,72,70,66,71,74,84,68,66,68,83,70,77,72,74,81,68,69,70,72,4,5,5,,,,,,,,,,,,,,,,,〇,,,,
1885,パパッチ,CB,SB,,,,左,B,185,左,69,76,78,78,71,71,75,68,67,71,71,73,74,79,69,83,71,76,74,76,77,65,77,69,69,7,4,4,,,,,,,,,,,,,,,,,,,,,〇
1886,カステジン,CF,,,,,,C,179,右,78,65,74,70,72,71,76,73,72,70,73,70,69,67,81,69,79,73,72,75,72,74,82,78,73,5,5,5,,,〇,,,,,〇,,,,,,〇,,,,,,,
1887,エンリケ・アドリアーノ,CB,SB,,,,両,C,185,右,65,80,77,72,75,73,81,73,70,69,74,73,73,72,66,74,66,71,70,80,85,70,74,66,79,5,5,5,,,,,,,,,,,,,,,,,,〇,〇,〇,
1888,メレンデス,DMF,CB,SW,,,,C,170,右,69,79,75,86,70,72,81,75,70,69,76,73,73,71,72,74,71,70,67,72,74,73,79,65,77,5,5,5,,,,,,,,,,,,,,,,,,,,,
1889,アンデルソン・ポウガ,CB,DMF,SB,,,両,B,182,右,69,78,77,76,69,70,81,71,71,68,69,69,73,71,71,73,73,82,66,88,84,69,74,73,70,5,5,5,,,,,,,,,,,,,,,,,,〇,,,
